cpu_percent,load_avg_1,load_avg_5,load_avg_15,gpu_util,gpu_mem_used,gpu_temp,gpu_power,mem_total,mem_available,mem_used,mem_percent,swap_total,swap_used,swap_percent,read_bytes,write_bytes,bytes_sent,bytes_recv,tcp_congestion_control,timestamp,tcp_congestion_encoded,sched_latency_ns,sched_migration_cost_ns,sched_wakeup_granularity_ns,sched_min_granularity_ns,sched_child_runs_first,sched_autogroup_enabled,sched_rr_timeslice_ms,swappiness,dirty_ratio,dirty_background_ratio,dirty_expire_centisecs,dirty_writeback_centisecs,min_free_kbytes,overcommit_memory,overcommit_ratio,vfs_cache_pressure,somaxconn,tcp_fin_timeout,tcp_tw_reuse,tcp_syncookies,tcp_max_syn_backlog,tcp_rmem_min,tcp_rmem_default,tcp_rmem_max,tcp_wmem_min,tcp_wmem_default,tcp_wmem_max,workload_type,exec_time,cpu_avg,perf_score
8.6,2.73974609375,3.01123046875,3.86181640625,0.0,2.0,30.0,31.4,472735358976,444424044544,25176928256,6.0,0,0,0.0,64725490577408,215982649754112,136075561,122613444,cubic,2025-07-19 16:25:43,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,4.9,0.07
6.9,2.52001953125,2.9609375,3.8408203125,0.0,2.0,30.0,31.39,472735358976,444408176640,25192792064,6.0,0,0,0.0,64725490577408,215982650323456,136091470,122627727,cubic,2025-07-19 16:25:46,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.12,0.08
6.8,2.52001953125,2.9609375,3.8408203125,0.0,2.0,30.0,31.33,472735358976,444382904320,25218068480,6.0,0,0,0.0,64725490577408,215982650323456,136098490,122634629,cubic,2025-07-19 16:25:49,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.12,0.08
8.1,2.47802734375,2.94482421875,3.83056640625,0.0,2.0,30.0,31.41,472735358976,444342075392,25258893312,6.0,0,0,0.0,64725490577408,215982650823168,136106793,122643034,cubic,2025-07-19 16:25:52,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.12,0.08
6.7,2.47802734375,2.94482421875,3.83056640625,0.0,2.0,30.0,31.36,472735358976,444428288000,25172684800,6.0,0,0,0.0,64725490577408,215982650823168,136112401,122648400,cubic,2025-07-19 16:25:55,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.12,0.08
6.5,2.359375,2.912109375,3.81494140625,0.0,2.0,30.0,31.42,472735358976,444408754176,25192218624,6.0,0,0,0.0,64725490593792,215982651716096,136128684,122662939,cubic,2025-07-19 16:25:58,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.23,6.9,0.08
7.4,2.33056640625,2.896484375,3.80517578125,0.0,2.0,30.0,31.49,472735358976,444376444928,25224527872,6.0,0,0,0.0,64725490593792,215982652060160,136135480,122669875,cubic,2025-07-19 16:26:01,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.23,6.9,0.08
6.3,2.33056640625,2.896484375,3.80517578125,0.0,2.0,30.0,31.46,472735358976,444345753600,25255219200,6.0,0,0,0.0,64725490593792,215982652133888,136141201,122675258,cubic,2025-07-19 16:26:04,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.23,6.9,0.08
7.4,2.38427734375,2.8984375,3.80078125,0.0,2.0,30.0,31.44,472735358976,444419919872,25181052928,6.0,0,0,0.0,64725490593792,215982652482048,136148567,122682668,cubic,2025-07-19 16:26:07,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.23,6.9,0.08
7.0,2.38427734375,2.8984375,3.80078125,0.0,2.0,30.0,31.38,472735358976,444407042048,25193930752,6.0,0,0,0.0,64725490593792,215982652854784,136163749,122695932,cubic,2025-07-19 16:26:11,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,10.9,0.09
7.7,2.513671875,2.9169921875,3.80224609375,0.0,2.0,30.0,31.35,472735358976,444374917120,25226055680,6.0,0,0,0.0,64725490593792,215982652916224,136171725,122703180,cubic,2025-07-19 16:26:14,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,10.9,0.09
25.4,2.6328125,2.93505859375,3.8037109375,0.0,2.0,30.0,31.43,472735358976,443553296384,26047676416,6.2,0,0,0.0,64725490593792,215982653555200,136179091,122709996,cubic,2025-07-19 16:26:17,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,10.9,0.09
3.5,2.6328125,2.93505859375,3.8037109375,0.0,2.0,30.0,31.32,472735358976,442894045184,26706911232,6.3,0,0,0.0,64725490593792,215982653731328,136184245,122714446,cubic,2025-07-19 16:26:20,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,10.9,0.09
1.8,2.66259765625,2.9365234375,3.79931640625,0.0,2.0,30.0,31.5,472735358976,442975543296,26625425408,6.3,0,0,0.0,64725490593792,215982654185984,136202436,122729539,cubic,2025-07-19 16:26:23,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.21,3.25,0.06
3.0,2.77001953125,2.95458984375,3.80078125,0.0,2.0,30.0,31.43,472735358976,442943795200,26657177600,6.3,0,0,0.0,64725490593792,215982654558720,136209633,122736016,cubic,2025-07-19 16:26:26,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.21,3.25,0.06
1.3,2.77001953125,2.95458984375,3.80078125,0.0,2.0,30.0,31.37,472735358976,442912702464,26688270336,6.3,0,0,0.0,64725490642944,215982655451648,136216347,122742444,cubic,2025-07-19 16:26:29,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.21,3.25,0.06
6.9,2.6279296875,2.921875,3.78564453125,0.0,2.0,30.0,31.41,472735358976,442986856448,26614116352,6.3,0,0,0.0,64725490642944,215982655808000,136223716,122749857,cubic,2025-07-19 16:26:32,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.21,3.25,0.06
8.5,2.6279296875,2.921875,3.78564453125,0.0,2.0,30.0,31.4,472735358976,442963165184,26637807616,6.3,0,0,0.0,64725490642944,215982655816192,136240224,122764503,cubic,2025-07-19 16:26:35,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.21,8.1,0.08
7.3,2.57763671875,2.90625,3.77587890625,0.0,2.0,30.0,31.4,472735358976,442937249792,26663723008,6.3,0,0,0.0,64725490642944,215982656238080,136248225,122771768,cubic,2025-07-19 16:26:38,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.21,8.1,0.08
9.0,2.53125,2.89111328125,3.76611328125,0.0,2.0,30.0,31.37,472735358976,442901848064,26699124736,6.3,0,0,0.0,64725490642944,215982656598528,136255041,122778188,cubic,2025-07-19 16:26:41,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.21,8.1,0.08
7.6,2.53125,2.89111328125,3.76611328125,0.0,2.0,30.0,31.44,472735358976,442964307968,26636664832,6.3,0,0,0.0,64725490642944,215982656655872,136260770,122783051,cubic,2025-07-19 16:26:44,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.21,8.1,0.08
7.9,2.56884765625,2.89306640625,3.76171875,0.0,2.0,30.0,31.42,472735358976,442972499968,26628472832,6.3,0,0,0.0,64725490642944,215982657008128,136277847,122797336,cubic,2025-07-19 16:26:47,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.4,0.08
7.9,2.56884765625,2.89306640625,3.76171875,0.0,2.0,30.0,31.48,472735358976,442934767616,26666307584,6.3,0,0,0.0,64725490642944,215982657024512,136283004,122801789,cubic,2025-07-19 16:26:50,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.4,0.08
7.4,2.603515625,2.89501953125,3.75732421875,0.0,2.0,30.0,31.32,472735358976,442902810624,26698289152,6.3,0,0,0.0,64725490642944,215982657606144,136290959,122809024,cubic,2025-07-19 16:26:54,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.4,0.08
6.4,2.6357421875,2.89697265625,3.7529296875,0.0,2.0,30.0,31.38,472735358976,442976419840,26624741376,6.3,0,0,0.0,64725490642944,215982657970688,136298833,122816282,cubic,2025-07-19 16:26:57,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.4,0.08
7.9,2.6357421875,2.89697265625,3.7529296875,0.0,2.0,29.0,31.35,472735358976,442962468864,26638692352,6.3,0,0,0.0,64725490692096,215982658527744,136314824,122829311,cubic,2025-07-19 16:27:00,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.65,0.08
6.8,2.8251953125,2.93212890625,3.759765625,0.0,2.0,30.0,31.36,472735358976,442939510784,26661650432,6.3,0,0,0.0,64725490692096,215982658982400,136322782,122836549,cubic,2025-07-19 16:27:03,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.65,0.08
7.7,2.7587890625,2.91650390625,3.75,0.0,2.0,30.0,31.39,472735358976,442900574208,26700578816,6.3,0,0,0.0,64725490692096,215982659359232,136328917,122841972,cubic,2025-07-19 16:27:06,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.65,0.08
8.2,2.7587890625,2.91650390625,3.75,0.0,2.0,29.0,31.42,472735358976,442972008448,26629152768,6.3,0,0,0.0,64725490692096,215982659498496,136335345,122847858,cubic,2025-07-19 16:27:09,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.65,0.08
0.7,2.53759765625,2.86767578125,3.7294921875,0.0,2.0,30.0,31.5,472735358976,442967674880,26633486336,6.3,0,0,0.0,64725490692096,215982659863040,136353107,122862722,cubic,2025-07-19 16:27:12,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,1.4,0.05
2.6,2.53759765625,2.86767578125,3.7294921875,0.0,2.0,30.0,31.46,472735358976,442937384960,26663776256,6.3,0,0,0.0,64725490692096,215982659990016,136358263,122867174,cubic,2025-07-19 16:27:15,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,1.4,0.05
1.5,2.4140625,2.83642578125,3.71435546875,0.0,2.0,29.0,31.47,472735358976,442909573120,26691588096,6.3,0,0,0.0,64725490692096,215982660325888,136366323,122874726,cubic,2025-07-19 16:27:18,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,1.4,0.05
0.8,2.220703125,2.7890625,3.6943359375,0.0,2.0,30.0,31.53,472735358976,442982449152,26618712064,6.3,0,0,0.0,64725490692096,215982660694528,136373122,122881137,cubic,2025-07-19 16:27:21,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,1.4,0.05
8.1,2.220703125,2.7890625,3.6943359375,0.0,2.0,30.0,31.41,472735358976,442967789568,26633367552,6.3,0,0,0.0,64725490692096,215982660694528,136389021,122893792,cubic,2025-07-19 16:27:24,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.25,0.08
6.5,2.20263671875,2.77587890625,3.68505859375,0.0,2.0,29.0,31.49,472735358976,442934665216,26666496000,6.3,0,0,0.0,64725490692096,215982661251584,136398156,122902557,cubic,2025-07-19 16:27:27,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.25,0.08
6.8,2.20263671875,2.77587890625,3.68505859375,0.0,2.0,29.0,31.41,472735358976,442907979776,26693173248,6.3,0,0,0.0,64725490692096,215982661796352,136403315,122907474,cubic,2025-07-19 16:27:30,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.25,0.08
7.6,2.3466796875,2.79638671875,3.68701171875,0.0,2.0,29.0,31.51,472735358976,442982879232,26618273792,6.3,0,0,0.0,64725490692096,215982662181376,136411265,122915364,cubic,2025-07-19 16:27:33,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.25,0.08
6.1,2.31884765625,2.78271484375,3.677734375,0.0,2.0,29.0,31.46,472735358976,442942472192,26658689024,6.3,0,0,0.0,64725490692096,215982662656512,136427167,122929792,cubic,2025-07-19 16:27:37,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,6.8,0.08
7.1,2.31884765625,2.78271484375,3.677734375,0.0,2.0,29.0,31.51,472735358976,442935861248,26665299968,6.3,0,0,0.0,64725490692096,215982662656512,136432320,122934703,cubic,2025-07-19 16:27:40,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,6.8,0.08
7.7,2.212890625,2.7529296875,3.6630859375,0.0,2.0,29.0,31.45,472735358976,442904977408,26696183808,6.3,0,0,0.0,64725490692096,215982663070208,136440271,122942594,cubic,2025-07-19 16:27:43,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,6.8,0.08
6.3,2.19580078125,2.740234375,3.65380859375,0.0,2.0,29.0,31.45,472735358976,442975215616,26625925120,6.3,0,0,0.0,64725490692096,215982663545344,136445426,122947507,cubic,2025-07-19 16:27:46,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,6.8,0.08
8.4,2.19580078125,2.740234375,3.65380859375,0.0,2.0,29.0,31.41,472735358976,442956017664,26645143552,6.3,0,0,0.0,64725490692096,215982663545344,136462051,122962914,cubic,2025-07-19 16:27:49,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.58,0.08
7.7,2.1796875,2.7275390625,3.64453125,0.0,2.0,29.0,31.4,472735358976,442929971200,26671181824,6.3,0,0,0.0,64725490692096,215982664131072,136469414,122970321,cubic,2025-07-19 16:27:52,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.58,0.08
7.0,2.1796875,2.7275390625,3.64453125,0.0,2.0,29.0,31.38,472735358976,442895650816,26705506304,6.3,0,0,0.0,64725490692096,215982664131072,136474567,122975232,cubic,2025-07-19 16:27:55,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.58,0.08
7.2,2.0849609375,2.69873046875,3.6298828125,0.0,2.0,29.0,31.44,472735358976,442973294592,26627866624,6.3,0,0,0.0,64725490692096,215982664634880,136483025,122983630,cubic,2025-07-19 16:27:58,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.58,0.08
6.6,2.078125,2.68701171875,3.62109375,0.0,2.0,29.0,31.38,472735358976,442957729792,26643431424,6.3,0,0,0.0,64725490741248,215982665683456,136499601,122998806,cubic,2025-07-19 16:28:01,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.21,2.62,0.06
1.0,2.078125,2.68701171875,3.62109375,0.0,2.0,29.0,31.37,472735358976,442929922048,26671235072,6.3,0,0,0.0,64725490741248,215982665830912,136505952,123004715,cubic,2025-07-19 16:28:04,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.21,2.62,0.06
2.0,1.91162109375,2.64208984375,3.6015625,0.0,2.0,29.0,31.48,472735358976,442907709440,26693443584,6.3,0,0,0.0,64725490741248,215982666195456,136514250,123013115,cubic,2025-07-19 16:28:07,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.21,2.62,0.06
0.9,1.91162109375,2.64208984375,3.6015625,0.0,2.0,30.0,31.43,472735358976,442982051840,26619080704,6.3,0,0,0.0,64725490741248,215982666224128,136519403,123018026,cubic,2025-07-19 16:28:10,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.21,2.62,0.06
4.7,1.83837890625,2.61474609375,3.58740234375,0.0,2.0,29.0,31.36,472735358976,442971656192,26629496832,6.3,0,0,0.0,64725490741248,215982666748416,136537997,123034986,cubic,2025-07-19 16:28:13,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,6.8,0.08
7.6,1.931640625,2.62158203125,3.583984375,0.0,2.0,30.0,31.44,472735358976,442938208256,26662952960,6.3,0,0,0.0,64725490741248,215982667100672,136545382,123041813,cubic,2025-07-19 16:28:16,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,6.8,0.08
6.7,1.931640625,2.62158203125,3.583984375,0.0,2.0,30.0,31.47,472735358976,442906267648,26694893568,6.3,0,0,0.0,64725490741248,215982667100672,136550539,123046266,cubic,2025-07-19 16:28:19,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,6.8,0.08
8.2,2.017578125,2.6279296875,3.58056640625,0.0,2.0,29.0,31.39,472735358976,442982080512,26619080704,6.3,0,0,0.0,64725490741248,215982667530752,136558492,123053499,cubic,2025-07-19 16:28:23,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,6.8,0.08
7.5,2.017578125,2.6279296875,3.58056640625,0.0,2.0,29.0,31.42,472735358976,442964672512,26636476416,6.3,0,0,0.0,64725490741248,215982667887104,136573063,123065246,cubic,2025-07-19 16:28:26,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.08,0.08
6.6,2.0966796875,2.63427734375,3.5771484375,0.0,2.0,30.0,31.42,472735358976,442913079296,26688081920,6.3,0,0,0.0,64725490741248,215982667887104,136580757,123072654,cubic,2025-07-19 16:28:29,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.08,0.08
7.9,2.0888671875,2.62353515625,3.568359375,0.0,2.0,29.0,31.45,472735358976,442909634560,26691526656,6.3,0,0,0.0,64725490741248,215982668710400,136588483,123080376,cubic,2025-07-19 16:28:32,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.08,0.08
6.3,2.0888671875,2.62353515625,3.568359375,0.0,2.0,29.0,31.41,472735358976,442974900224,26626256896,6.3,0,0,0.0,64725490741248,215982668898816,136593640,123085291,cubic,2025-07-19 16:28:35,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.08,0.08
6.6,2.00146484375,2.59619140625,3.55419921875,0.0,2.0,29.0,31.46,472735358976,442962628608,26638532608,6.3,0,0,0.0,64725490741248,215982669398528,136611260,123101189,cubic,2025-07-19 16:28:38,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,7.22,0.08
8.0,1.9208984375,2.5693359375,3.5400390625,0.0,2.0,29.0,31.43,472735358976,442936512512,26664648704,6.3,0,0,0.0,64725490741248,215982669791744,136617352,123107097,cubic,2025-07-19 16:28:41,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,7.22,0.08
7.2,1.9208984375,2.5693359375,3.5400390625,0.0,2.0,29.0,31.43,472735358976,442898104320,26703056896,6.3,0,0,0.0,64725490741248,215982669865472,136623777,123113508,cubic,2025-07-19 16:28:44,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,7.22,0.08
7.1,1.8466796875,2.54296875,3.5263671875,0.0,2.0,29.0,31.33,472735358976,442996887552,26604298240,6.3,0,0,0.0,64725490741248,215982670356992,136631142,123120917,cubic,2025-07-19 16:28:47,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,7.22,0.08
7.9,1.8466796875,2.54296875,3.5263671875,0.0,2.0,29.0,31.33,472735358976,442976169984,26625036288,6.3,0,0,0.0,64725490741248,215982670381568,136647944,123135663,cubic,2025-07-19 16:28:50,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,3.12,0.06
1.1,1.859375,2.53369140625,3.51806640625,0.0,2.0,29.0,31.39,472735358976,442948390912,26652835840,6.3,0,0,0.0,64725490741248,215982670955008,136655900,123142899,cubic,2025-07-19 16:28:53,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,3.12,0.06
2.2,1.71044921875,2.4912109375,3.4990234375,0.0,2.0,29.0,31.4,472735358976,442918166528,26683060224,6.3,0,0,0.0,64725490741248,215982671421952,136663205,123149750,cubic,2025-07-19 16:28:56,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,3.12,0.06
1.3,1.71044921875,2.4912109375,3.4990234375,0.0,2.0,29.0,31.39,472735358976,442998861824,26602364928,6.3,0,0,0.0,64725490741248,215982671589888,136668930,123154609,cubic,2025-07-19 16:28:59,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,3.12,0.06
0.8,1.5732421875,2.44970703125,3.47998046875,0.0,2.0,29.0,31.49,472735358976,442987466752,26613751808,6.3,0,0,0.0,64725490774016,215982672851456,136686933,123169556,cubic,2025-07-19 16:29:03,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,5.68,0.07
7.5,1.5732421875,2.44970703125,3.47998046875,0.0,2.0,29.0,31.41,472735358976,442959368192,26641858560,6.3,0,0,0.0,64725490774016,215982673437184,136691499,123173588,cubic,2025-07-19 16:29:06,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,5.68,0.07
7.5,1.607421875,2.44189453125,3.4716796875,0.0,2.0,29.0,31.34,472735358976,442932293632,26668933120,6.3,0,0,0.0,64725490774016,215982673478144,136699451,123180820,cubic,2025-07-19 16:29:09,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,5.68,0.07
