cpu_percent,load_avg_1,load_avg_5,load_avg_15,gpu_util,gpu_mem_used,gpu_temp,gpu_power,mem_total,mem_available,mem_used,mem_percent,swap_total,swap_used,swap_percent,read_bytes,write_bytes,bytes_sent,bytes_recv,tcp_congestion_control,timestamp,tcp_congestion_encoded,workload_type,kernel_sched_latency_ns,kernel_sched_migration_cost_ns,vm_swappiness,vm_dirty_ratio,vm_dirty_expire_centisecs,tcp_rmem_min,tcp_rmem_default,tcp_rmem_max
10.0,2.1669921875,2.94482421875,3.57763671875,0.0,2.0,32.0,28.2,472735358976,445417435136,24184811520,5.8,0,0,0.0,64551351095296,215440883759616,193162228,334487366,cubic,2025-07-17 18:16:30,0,io_bound,10000000,5000000,10,10,500,4096,87380,6291456
2.5,2.0732421875,2.912109375,3.5634765625,0.0,2.0,32.0,28.32,472735358976,445469786112,24132460544,5.8,0,0,0.0,64551351095296,215441001884160,193171327,334494887,cubic,2025-07-17 18:16:33,0,io_bound,10000000,5000000,10,10,500,4096,87380,6291456
2.5,2.0732421875,2.912109375,3.5634765625,0.0,2.0,32.0,28.33,472735358976,445472104448,24130125824,5.8,0,0,0.0,64551351095296,215441002105344,193183280,334506290,cubic,2025-07-17 18:16:36,0,io_bound,10000000,5000000,10,10,500,4096,87380,6291456
4.4,1.90673828125,2.86328125,3.5439453125,0.0,2.0,32.0,28.25,472735358976,445476569088,24125657088,5.8,0,0,0.0,64551351095296,215441002105344,193368030,334633900,cubic,2025-07-17 18:16:39,0,io_bound,10000000,5000000,10,10,500,4096,65536,4194304
3.1,1.90673828125,2.86328125,3.5439453125,0.0,2.0,32.0,28.24,472735358976,445476589568,24125636608,5.8,0,0,0.0,64551351095296,215441002379776,193392204,334655752,cubic,2025-07-17 18:16:43,0,io_bound,10000000,5000000,10,10,500,4096,65536,4194304
9.2,1.833984375,2.83203125,3.5302734375,0.0,2.0,32.0,28.26,472735358976,445480140800,24122105856,5.8,0,0,0.0,64551351095296,215441002564096,193399180,334662032,cubic,2025-07-17 18:16:46,0,io_bound,10000000,5000000,10,10,500,4096,65536,4194304
9.8,1.84765625,2.81787109375,3.52197265625,0.0,2.0,32.0,28.25,472735358976,445471211520,24131035136,5.8,0,0,0.0,64551351095296,215441002629632,193445256,334704656,cubic,2025-07-17 18:16:49,0,io_bound,10000000,5000000,10,10,500,4096,65536,4194304
8.5,1.84765625,2.81787109375,3.52197265625,0.0,2.0,32.0,28.2,472735358976,445479997440,24122228736,5.8,0,0,0.0,64551351095296,215441212664320,193630181,334833069,cubic,2025-07-17 18:16:52,0,io_bound,10000000,5000000,30,5,300,4096,87380,6291456
9.5,1.85986328125,2.80419921875,3.513671875,0.0,2.0,32.0,28.25,472735358976,445467938816,24134307840,5.8,0,0,0.0,64551351095296,215441212664320,193652609,334854389,cubic,2025-07-17 18:16:55,0,io_bound,10000000,5000000,30,5,300,4096,87380,6291456
8.2,1.85986328125,2.80419921875,3.513671875,0.0,2.0,32.0,28.28,472735358976,445482196992,24120049664,5.8,0,0,0.0,64551351095296,215441212905984,193659994,334860682,cubic,2025-07-17 18:16:58,0,io_bound,10000000,5000000,30,5,300,4096,87380,6291456
7.7,2.111328125,2.8408203125,3.52197265625,0.0,2.0,32.0,28.24,472735358976,445468950528,24133296128,5.8,0,0,0.0,64551351095296,215441213151744,193671951,334871321,cubic,2025-07-17 18:17:01,0,io_bound,10000000,5000000,30,5,300,4096,87380,6291456
8.9,2.10205078125,2.82666015625,3.513671875,0.0,2.0,32.0,28.23,472735358976,445467897856,24134328320,5.8,0,0,0.0,64551351095296,215441213561344,193856967,334998611,cubic,2025-07-17 18:17:04,0,io_bound,10000000,5000000,30,5,300,4096,65536,4194304
8.4,2.10205078125,2.82666015625,3.513671875,0.0,2.0,32.0,28.32,472735358976,445464719360,24137527296,5.8,0,0,0.0,64551351095296,215441214069248,193914743,335052609,cubic,2025-07-17 18:17:07,0,io_bound,10000000,5000000,30,5,300,4096,65536,4194304
8.0,2.09375,2.8125,3.50537109375,0.0,2.0,32.0,28.28,472735358976,445464928256,24137310208,5.8,0,0,0.0,64551351095296,215441214069248,193922333,335059609,cubic,2025-07-17 18:17:10,0,io_bound,10000000,5000000,30,5,300,4096,65536,4194304
9.1,3.76806640625,3.14794921875,3.6103515625,0.0,2.0,32.0,28.29,472735358976,445467471872,24134774784,5.8,0,0,0.0,64551351095296,215441424169472,193933916,335069626,cubic,2025-07-17 18:17:13,0,io_bound,10000000,5000000,30,5,300,4096,65536,4194304
8.5,3.76806640625,3.14794921875,3.6103515625,0.0,2.0,32.0,28.4,472735358976,445464756224,24137469952,5.8,0,0,0.0,64551351095296,215441424419328,194124462,335202622,cubic,2025-07-17 18:17:16,0,io_bound,10000000,5000000,30,5,500,4096,87380,6291456
8.0,3.70654296875,3.14501953125,3.60693359375,0.0,2.0,32.0,28.29,472735358976,445459922944,24142303232,5.8,0,0,0.0,64551351095296,215441424419328,194147661,335224545,cubic,2025-07-17 18:17:19,0,io_bound,10000000,5000000,30,5,500,4096,87380,6291456
8.6,3.70654296875,3.14501953125,3.60693359375,0.0,2.0,32.0,28.15,472735358976,445468532736,24133709824,5.8,0,0,0.0,64551351095296,215441424656896,194156545,335232701,cubic,2025-07-17 18:17:22,0,io_bound,10000000,5000000,30,5,500,4096,87380,6291456
2.5,3.64990234375,3.142578125,3.603515625,0.0,2.0,32.0,28.34,472735358976,445469184000,24133058560,5.8,0,0,0.0,64551351095296,215441424656896,194199363,335272827,cubic,2025-07-17 18:17:25,0,io_bound,10000000,5000000,30,5,500,4096,87380,6291456
2.6,3.4375,3.10693359375,3.58935546875,0.0,2.0,32.0,28.31,472735358976,445476175872,24126189568,5.8,0,0,0.0,64551351095296,215441424882176,194387900,335402512,cubic,2025-07-17 18:17:28,0,io_bound,10000000,5000000,30,5,500,4096,65536,4194304
4.1,3.4375,3.10693359375,3.58935546875,0.0,2.0,32.0,28.34,472735358976,445473366016,24129044480,5.8,0,0,0.0,64551351095296,215441425107456,194411786,335424280,cubic,2025-07-17 18:17:31,0,io_bound,10000000,5000000,30,5,500,4096,65536,4194304
7.6,3.2421875,3.07177734375,3.5751953125,0.0,2.0,32.0,28.25,472735358976,445472841728,24129572864,5.8,0,0,0.0,64551351095296,215441635457536,194419342,335430826,cubic,2025-07-17 18:17:34,0,io_bound,10000000,5000000,30,5,500,4096,65536,4194304
8.7,3.2421875,3.07177734375,3.5751953125,0.0,2.0,32.0,28.18,472735358976,445471395840,24131039232,5.8,0,0,0.0,64551351095296,215441635682816,194430846,335441808,cubic,2025-07-17 18:17:37,0,io_bound,10000000,5000000,30,5,500,4096,65536,4194304
10.0,5.62548828125,3.56884765625,3.7333984375,0.0,2.0,32.0,28.28,472735358976,445474181120,24128036864,5.8,0,0,0.0,64551351095296,215441635916288,194625088,335579038,cubic,2025-07-17 18:17:41,0,io_bound,10000000,5000000,30,10,300,4096,87380,6291456
8.7,5.3349609375,3.54248046875,3.7236328125,0.0,2.0,32.0,28.19,472735358976,445469745152,24132689920,5.8,0,0,0.0,64551351095296,215441635969536,194673457,335623385,cubic,2025-07-17 18:17:44,0,io_bound,10000000,5000000,30,10,300,4096,87380,6291456
9.6,5.3349609375,3.54248046875,3.7236328125,0.0,2.0,32.0,28.3,472735358976,445447331840,24155103232,5.8,0,0,0.0,64551351095296,215441636190720,194680885,335630255,cubic,2025-07-17 18:17:47,0,io_bound,10000000,5000000,30,10,300,4096,87380,6291456
8.7,5.06787109375,3.5166015625,3.71435546875,0.0,2.0,32.0,28.2,472735358976,445472538624,24129896448,5.8,0,0,0.0,64551351095296,215441636190720,194690939,335638999,cubic,2025-07-17 18:17:50,0,io_bound,10000000,5000000,30,10,300,4096,87380,6291456
8.1,5.06787109375,3.5166015625,3.71435546875,0.0,2.0,32.0,28.22,472735358976,445472002048,24130412544,5.8,0,0,0.0,64551351095296,215441636432384,194879261,335768251,cubic,2025-07-17 18:17:53,0,io_bound,10000000,5000000,30,10,300,4096,65536,4194304
9.1,4.82177734375,3.4912109375,3.705078125,0.0,2.0,32.0,28.33,472735358976,445470584832,24131850240,5.8,0,0,0.0,64551351095296,215441833904640,194902852,335790066,cubic,2025-07-17 18:17:56,0,io_bound,10000000,5000000,30,10,300,4096,65536,4194304
9.1,4.67578125,3.48291015625,3.701171875,0.0,2.0,32.0,28.27,472735358976,445470568448,24131866624,5.8,0,0,0.0,64551351095296,215441833904640,194925812,335813694,cubic,2025-07-17 18:17:59,0,io_bound,10000000,5000000,30,10,300,4096,65536,4194304
8.4,4.67578125,3.48291015625,3.701171875,0.0,2.0,32.0,28.31,472735358976,445468418048,24134017024,5.8,0,0,0.0,64551351095296,215441849408000,194951906,335835444,cubic,2025-07-17 18:18:02,0,io_bound,10000000,5000000,30,10,300,4096,65536,4194304
9.7,4.54150390625,3.474609375,3.697265625,0.0,2.0,32.0,28.31,472735358976,445460717568,24141795328,5.8,0,0,0.0,64551351193600,215441892477440,195143851,335968065,cubic,2025-07-17 18:18:05,0,io_bound,10000000,5000000,30,10,500,4096,87380,6291456
8.9,4.41796875,3.46630859375,3.693359375,0.0,2.0,32.0,28.36,472735358976,445458501632,24143912960,5.8,0,0,0.0,64551351193600,215441892710912,195168665,335990569,cubic,2025-07-17 18:18:08,0,io_bound,10000000,5000000,30,10,500,4096,87380,6291456
8.4,4.41796875,3.46630859375,3.693359375,0.0,2.0,32.0,28.38,472735358976,445465542656,24136863744,5.8,0,0,0.0,64551351193600,215441892968960,195175749,335996855,cubic,2025-07-17 18:18:11,0,io_bound,10000000,5000000,30,10,500,4096,87380,6291456
3.4,4.14404296875,3.42529296875,3.6787109375,0.0,2.0,32.0,28.33,472735358976,445465513984,24136900608,5.8,0,0,0.0,64551351193600,215441893022208,195186240,336005930,cubic,2025-07-17 18:18:14,0,io_bound,10000000,5000000,30,10,500,4096,87380,6291456
2.9,4.14404296875,3.42529296875,3.6787109375,0.0,2.0,32.0,28.38,472735358976,445468147712,24134549504,5.8,0,0,0.0,64551351193600,215441893247488,195394671,336157375,cubic,2025-07-17 18:18:17,0,io_bound,10000000,5000000,30,10,500,4096,65536,4194304
4.8,3.97216796875,3.4013671875,3.66943359375,0.0,2.0,32.0,28.31,472735358976,445465432064,24136998912,5.8,0,0,0.0,64551351193600,215441920088576,195434389,336191597,cubic,2025-07-17 18:18:20,0,io_bound,10000000,5000000,30,10,500,4096,65536,4194304
3.4,3.73388671875,3.361328125,3.65478515625,0.0,2.0,32.0,28.3,472735358976,445468876800,24133558272,5.8,0,0,0.0,64551351193600,215442082294272,195445993,336202435,cubic,2025-07-17 18:18:23,0,io_bound,10000000,5000000,30,10,500,4096,65536,4194304
10.4,3.73388671875,3.361328125,3.65478515625,0.0,2.0,32.0,28.27,472735358976,445449957376,24152477696,5.8,0,0,0.0,64551351193600,215442103532032,195456873,336212985,cubic,2025-07-17 18:18:26,0,io_bound,10000000,5000000,30,10,500,4096,65536,4194304
12.0,3.5947265625,3.33837890625,3.6455078125,0.0,2.0,32.0,28.26,472735358976,445382668288,24219746304,5.8,0,0,0.0,64551351193600,215442103552512,195649247,336345337,cubic,2025-07-17 18:18:29,0,io_bound,20000000,500000,10,5,300,4096,87380,6291456
13.3,3.5947265625,3.33837890625,3.6455078125,0.0,2.0,32.0,28.34,472735358976,445057810432,24544620544,5.9,0,0,0.0,64551351193600,215442103826944,195672609,336366971,cubic,2025-07-17 18:18:32,0,io_bound,20000000,500000,10,5,300,4096,87380,6291456
9.9,3.70751953125,3.3662109375,3.65283203125,0.0,2.0,32.0,28.28,472735358976,444908351488,24694075392,5.9,0,0,0.0,64551351193600,215442104687104,195698468,336394808,cubic,2025-07-17 18:18:35,0,io_bound,20000000,500000,10,5,300,4096,87380,6291456
10.1,3.650390625,3.35986328125,3.64892578125,0.0,2.0,32.0,28.35,472735358976,444823175168,24779198464,5.9,0,0,0.0,64551351193600,215442104912384,195726085,336416903,cubic,2025-07-17 18:18:38,0,io_bound,20000000,500000,10,5,300,4096,87380,6291456
11.2,3.650390625,3.35986328125,3.64892578125,0.0,2.0,32.0,28.32,472735358976,445446356992,24156057600,5.8,0,0,0.0,64551351193600,215442201549312,195919127,336550447,cubic,2025-07-17 18:18:42,0,io_bound,20000000,500000,10,5,300,4096,65536,4194304
8.9,3.7587890625,3.38720703125,3.65625,0.0,2.0,32.0,28.21,472735358976,445449478144,24152956928,5.8,0,0,0.0,64551351193600,215442201647616,195939565,336569353,cubic,2025-07-17 18:18:45,0,io_bound,20000000,500000,10,5,300,4096,65536,4194304
11.2,3.7587890625,3.38720703125,3.65625,0.0,2.0,32.0,28.18,472735358976,445397225472,24205209600,5.8,0,0,0.0,64551351193600,215442319419904,195949143,336578025,cubic,2025-07-17 18:18:48,0,io_bound,20000000,500000,10,5,300,4096,65536,4194304
9.9,3.69775390625,3.38037109375,3.65234375,0.0,2.0,32.0,28.32,472735358976,445396414464,24206020608,5.8,0,0,0.0,64551351193600,215442320120320,195958034,336585946,cubic,2025-07-17 18:18:51,0,io_bound,20000000,500000,10,5,300,4096,65536,4194304
9.9,3.6416015625,3.3740234375,3.6484375,0.0,2.0,32.0,28.3,472735358976,445379301376,24223113216,5.8,0,0,0.0,64551351193600,215442320120320,196179463,336746095,cubic,2025-07-17 18:18:54,0,io_bound,20000000,500000,10,5,500,4096,87380,6291456
10.2,3.6416015625,3.3740234375,3.6484375,0.0,2.0,32.0,28.33,472735358976,445430292480,24172142592,5.8,0,0,0.0,64551351193600,215442320353792,196207613,336771397,cubic,2025-07-17 18:18:57,0,io_bound,20000000,500000,10,5,500,4096,87380,6291456
8.3,3.67041015625,3.384765625,3.650390625,0.0,2.0,32.0,28.3,472735358976,445445595136,24156839936,5.8,0,0,0.0,64551351193600,215442320353792,196216426,336779280,cubic,2025-07-17 18:19:00,0,io_bound,20000000,500000,10,5,500,4096,87380,6291456
8.5,3.67041015625,3.384765625,3.650390625,0.0,2.0,32.0,28.34,472735358976,445451141120,24151293952,5.8,0,0,0.0,64551351193600,215442320603648,196225314,336786906,cubic,2025-07-17 18:19:03,0,io_bound,20000000,500000,10,5,500,4096,87380,6291456
4.6,3.53662109375,3.361328125,3.64111328125,0.0,2.0,32.0,28.29,472735358976,445454229504,24148180992,5.8,0,0,0.0,64551351193600,215442327509504,196421077,336922021,cubic,2025-07-17 18:19:06,0,io_bound,20000000,500000,10,5,500,4096,65536,4194304
3.5,3.3330078125,3.32177734375,3.62646484375,0.0,2.0,32.0,28.3,472735358976,445456666624,24145747968,5.8,0,0,0.0,64551351193600,215442499648000,196440303,336939863,cubic,2025-07-17 18:19:09,0,io_bound,20000000,500000,10,5,500,4096,65536,4194304
3.6,3.3330078125,3.32177734375,3.62646484375,0.0,2.0,32.0,28.34,472735358976,445460623360,24141787136,5.8,0,0,0.0,64551351193600,215442499914240,196484493,336982335,cubic,2025-07-17 18:19:12,0,io_bound,20000000,500000,10,5,500,4096,65536,4194304
3.3,3.14599609375,3.283203125,3.6123046875,0.0,2.0,32.0,28.33,472735358976,445461696512,24140730368,5.8,0,0,0.0,64551351193600,215442537716224,196493447,336990971,cubic,2025-07-17 18:19:15,0,io_bound,20000000,500000,10,5,500,4096,65536,4194304
8.4,3.05419921875,3.26171875,3.603515625,0.0,2.0,32.0,28.32,472735358976,445462622208,24139542528,5.8,0,0,0.0,64551351193600,215442537937408,196690762,337127480,cubic,2025-07-17 18:19:18,0,io_bound,20000000,500000,10,10,300,4096,87380,6291456
9.7,3.05419921875,3.26171875,3.603515625,0.0,2.0,32.0,28.42,472735358976,445457813504,24144601088,5.8,0,0,0.0,64551351193600,215442538183168,196712471,337147667,cubic,2025-07-17 18:19:21,0,io_bound,20000000,500000,10,10,300,4096,87380,6291456
10.3,2.9697265625,3.24072265625,3.5947265625,0.0,2.0,32.0,28.35,472735358976,445464166400,24138268672,5.8,0,0,0.0,64551351193600,215442538183168,196720577,337154519,cubic,2025-07-17 18:19:24,0,io_bound,20000000,500000,10,10,300,4096,87380,6291456
8.5,2.9697265625,3.24072265625,3.5947265625,0.0,2.0,32.0,28.36,472735358976,445450326016,24152109056,5.8,0,0,0.0,64551351193600,215442538428928,196730173,337163177,cubic,2025-07-17 18:19:27,0,io_bound,20000000,500000,10,10,300,4096,87380,6291456
8.6,2.8916015625,3.2197265625,3.5859375,0.0,2.0,32.0,28.37,472735358976,445461843968,24140570624,5.8,0,0,0.0,64551351193600,215442538428928,196956746,337327568,cubic,2025-07-17 18:19:30,0,io_bound,20000000,500000,10,10,300,4096,65536,4194304
9.2,2.81982421875,3.19921875,3.5771484375,0.0,2.0,32.0,28.38,472735358976,445462609920,24139825152,5.8,0,0,0.0,64551351193600,215442539805184,196979793,337348787,cubic,2025-07-17 18:19:33,0,io_bound,20000000,500000,10,10,300,4096,65536,4194304
8.4,2.81982421875,3.19921875,3.5771484375,0.0,2.0,32.0,28.4,472735358976,445456760832,24145674240,5.8,0,0,0.0,64551351193600,215442703272448,196991213,337359867,cubic,2025-07-17 18:19:36,0,io_bound,20000000,500000,10,10,300,4096,65536,4194304
9.1,6.11767578125,3.876953125,3.79443359375,0.0,2.0,32.0,28.4,472735358976,445462777856,24139657216,5.8,0,0,0.0,64551351193600,215442749413888,197001223,337369441,cubic,2025-07-17 18:19:39,0,io_bound,20000000,500000,10,10,300,4096,65536,4194304
8.2,6.11767578125,3.876953125,3.79443359375,0.0,2.0,32.0,28.44,472735358976,445458255872,24144154624,5.8,0,0,0.0,64551351193600,215442749700608,197197166,337505852,cubic,2025-07-17 18:19:42,0,io_bound,20000000,500000,10,10,500,4096,87380,6291456
9.0,5.78759765625,3.845703125,3.78466796875,0.0,2.0,32.0,28.35,472735358976,445458309120,24144105472,5.8,0,0,0.0,64551351193600,215442749700608,197218062,337525232,cubic,2025-07-17 18:19:46,0,io_bound,20000000,500000,10,10,500,4096,87380,6291456
9.5,5.56396484375,3.83154296875,3.7802734375,0.0,2.0,32.0,28.35,472735358976,445452161024,24150274048,5.8,0,0,0.0,64551351193600,215442749929984,197261121,337564967,cubic,2025-07-17 18:19:49,0,io_bound,20000000,500000,10,10,500,4096,87380,6291456
8.1,5.56396484375,3.83154296875,3.7802734375,0.0,2.0,32.0,28.4,472735358976,445459845120,24142589952,5.8,0,0,0.0,64551351193600,215442750155264,197270174,337573252,cubic,2025-07-17 18:19:52,0,io_bound,20000000,500000,10,10,500,4096,87380,6291456
4.7,8.56201171875,4.48193359375,3.9912109375,0.0,2.0,32.0,28.43,472735358976,445457694720,24144699392,5.8,0,0,0.0,64551351193600,215442750155264,197466662,337708358,cubic,2025-07-17 18:19:55,0,io_bound,20000000,500000,10,10,500,4096,65536,4194304
4.4,8.56201171875,4.48193359375,3.9912109375,0.0,2.0,32.0,28.4,472735358976,445459046400,24143351808,5.8,0,0,0.0,64551351193600,215442750589440,197488596,337728848,cubic,2025-07-17 18:19:58,0,io_bound,20000000,500000,10,10,500,4096,65536,4194304
2.6,8.0361328125,4.4404296875,3.98046875,0.0,2.0,32.0,28.39,472735358976,445459345408,24143044608,5.8,0,0,0.0,64551351193600,215442910325248,197499264,337738302,cubic,2025-07-17 18:20:01,0,io_bound,20000000,500000,10,10,500,4096,65536,4194304
3.9,7.47265625,4.38330078125,3.96435546875,0.0,2.0,32.0,28.35,472735358976,445462077440,24140320768,5.8,0,0,0.0,64551351193600,215442910337536,197507769,337745399,cubic,2025-07-17 18:20:04,0,io_bound,20000000,500000,10,10,500,4096,65536,4194304
9.4,7.47265625,4.38330078125,3.96435546875,0.0,2.0,32.0,28.29,472735358976,445462503424,24139902976,5.8,0,0,0.0,64551351193600,215442911414784,197736953,337911765,cubic,2025-07-17 18:20:07,0,io_bound,20000000,500000,30,5,300,4096,87380,6291456
8.5,7.1142578125,4.35986328125,3.958984375,0.0,2.0,32.0,28.33,472735358976,445453422592,24149008384,5.8,0,0,0.0,64551351193600,215442911414784,197757517,337930819,cubic,2025-07-17 18:20:10,0,io_bound,20000000,500000,30,5,300,4096,87380,6291456
9.5,7.1142578125,4.35986328125,3.958984375,0.0,2.0,32.0,28.35,472735358976,445462851584,24139583488,5.8,0,0,0.0,64551351193600,215442911746560,197766468,337938500,cubic,2025-07-17 18:20:13,0,io_bound,20000000,500000,30,5,300,4096,87380,6291456
9.3,6.86474609375,4.353515625,3.95947265625,0.0,2.0,32.0,28.24,472735358976,445458141184,24144293888,5.8,0,0,0.0,64551351193600,215442911971840,197777184,337947962,cubic,2025-07-17 18:20:16,0,io_bound,20000000,500000,30,5,300,4096,87380,6291456
8.0,6.47509765625,4.31396484375,3.94873046875,0.0,2.0,32.0,28.25,472735358976,445439606784,24162803712,5.8,0,0,0.0,64551351193600,215442911971840,197975880,338084336,cubic,2025-07-17 18:20:19,0,io_bound,20000000,500000,30,5,300,4096,65536,4194304
9.5,6.47509765625,4.31396484375,3.94873046875,0.0,2.0,32.0,28.18,472735358976,445453185024,24149229568,5.8,0,0,0.0,64551351193600,215443071654400,198001070,338107798,cubic,2025-07-17 18:20:22,0,io_bound,20000000,500000,30,5,300,4096,65536,4194304
7.9,6.27685546875,4.30859375,3.94921875,0.0,2.0,32.0,28.28,472735358976,445445926912,24156508160,5.8,0,0,0.0,64551351193600,215443071654400,198040042,338144786,cubic,2025-07-17 18:20:25,0,io_bound,20000000,500000,30,5,300,4096,65536,4194304
8.3,6.01416015625,4.28662109375,3.94384765625,0.0,2.0,32.0,28.23,472735358976,445447180288,24155254784,5.8,0,0,0.0,64551351193600,215443122235904,198050680,338153660,cubic,2025-07-17 18:20:28,0,io_bound,20000000,500000,30,5,300,4096,65536,4194304
10.1,6.01416015625,4.28662109375,3.94384765625,0.0,2.0,32.0,28.27,472735358976,445445754880,24156659712,5.8,0,0,0.0,64551351193600,215443122477568,198251509,338292559,cubic,2025-07-17 18:20:31,0,io_bound,20000000,500000,30,5,500,4096,87380,6291456
8.6,5.7724609375,4.26513671875,3.9384765625,0.0,2.0,32.0,28.22,472735358976,445448724480,24153690112,5.8,0,0,0.0,64551351193600,215443122477568,198272178,338311436,cubic,2025-07-17 18:20:34,0,io_bound,20000000,500000,30,5,500,4096,87380,6291456
8.6,5.7724609375,4.26513671875,3.9384765625,0.0,2.0,32.0,28.27,472735358976,445448921088,24153493504,5.8,0,0,0.0,64551351193600,215443122719232,198282330,338321144,cubic,2025-07-17 18:20:37,0,io_bound,20000000,500000,30,5,500,4096,87380,6291456
9.3,5.47021484375,4.22705078125,3.927734375,0.0,2.0,32.0,28.22,472735358976,445442265088,24160141312,5.8,0,0,0.0,64551351193600,215443123124736,198290951,338329577,cubic,2025-07-17 18:20:40,0,io_bound,20000000,500000,30,5,500,4096,87380,6291456
8.1,5.27197265625,4.20654296875,3.92236328125,0.0,2.0,32.0,28.23,472735358976,445450948608,24151465984,5.8,0,0,0.0,64551351193600,215443123395072,198526258,338500650,cubic,2025-07-17 18:20:43,0,io_bound,20000000,500000,30,5,500,4096,65536,4194304
3.5,5.27197265625,4.20654296875,3.92236328125,0.0,2.0,32.0,28.24,472735358976,445449195520,24153219072,5.8,0,0,0.0,64551351193600,215443123640832,198549181,338522277,cubic,2025-07-17 18:20:46,0,io_bound,20000000,500000,30,5,500,4096,65536,4194304
3.9,4.9296875,4.15283203125,3.90625,0.0,2.0,32.0,28.44,472735358976,445448863744,24153550848,5.8,0,0,0.0,64551351193600,215443283130880,198559572,338531236,cubic,2025-07-17 18:20:50,0,io_bound,20000000,500000,30,5,500,4096,65536,4194304
2.1,4.9296875,4.15283203125,3.90625,0.0,2.0,32.0,28.22,472735358976,445452324864,24150089728,5.8,0,0,0.0,64551351193600,215443283343872,198570146,338540864,cubic,2025-07-17 18:20:53,0,io_bound,20000000,500000,30,5,500,4096,65536,4194304
4.2,4.53466796875,4.08349609375,3.88525390625,0.0,2.0,32.0,28.32,472735358976,445456736256,24145780736,5.8,0,0,0.0,64551351193600,215443283585536,198770820,338678582,cubic,2025-07-17 18:20:56,0,io_bound,20000000,500000,30,10,300,4096,87380,6291456
9.4,4.33154296875,4.048828125,3.875,0.0,2.0,32.0,28.22,472735358976,445456592896,24145821696,5.8,0,0,0.0,64551351193600,215443283585536,198804815,338714165,cubic,2025-07-17 18:20:59,0,io_bound,20000000,500000,30,10,300,4096,87380,6291456
10.3,4.33154296875,4.048828125,3.875,0.0,2.0,32.0,28.21,472735358976,445138636800,24463777792,5.8,0,0,0.0,64551351197696,215443283831296,198835057,338741921,cubic,2025-07-17 18:21:02,0,io_bound,20000000,500000,30,10,300,4096,87380,6291456
11.1,4.224609375,4.03125,3.8701171875,0.0,2.0,32.0,28.15,472735358976,444804091904,24798322688,5.9,0,0,0.0,64551351197696,215443283831296,198845687,338752061,cubic,2025-07-17 18:21:05,0,io_bound,20000000,500000,30,10,300,4096,87380,6291456
10.1,4.224609375,4.03125,3.8701171875,0.0,2.0,32.0,28.18,472735358976,444617396224,24985018368,5.9,0,0,0.0,64551351197696,215443299916288,199046583,338890239,cubic,2025-07-17 18:21:08,0,io_bound,20000000,500000,30,10,300,4096,65536,4194304
7.8,4.287109375,4.04736328125,3.87646484375,0.0,2.0,32.0,28.18,472735358976,445431762944,24170659840,5.8,0,0,0.0,64551351197696,215443444222464,199068324,338910686,cubic,2025-07-17 18:21:11,0,io_bound,20000000,500000,30,10,300,4096,65536,4194304
9.8,4.103515625,4.01318359375,3.8662109375,0.0,2.0,32.0,28.35,472735358976,445430845440,24171589632,5.8,0,0,0.0,64551351197696,215443494619648,199077102,338918040,cubic,2025-07-17 18:21:14,0,io_bound,20000000,500000,30,10,300,4096,65536,4194304
10.0,4.103515625,4.01318359375,3.8662109375,0.0,2.0,32.0,28.32,472735358976,445062193152,24540241920,5.9,0,0,0.0,64551351197696,215443494869504,199102400,338944914,cubic,2025-07-17 18:21:17,0,io_bound,20000000,500000,30,10,300,4096,65536,4194304
11.4,4.01513671875,3.99609375,3.861328125,0.0,2.0,32.0,28.28,472735358976,444637798400,24964612096,5.9,0,0,0.0,64551351197696,215443494869504,199318089,339094655,cubic,2025-07-17 18:21:20,0,io_bound,20000000,500000,30,10,500,4096,87380,6291456
9.5,3.853515625,3.962890625,3.85107421875,0.0,2.0,32.0,28.41,472735358976,444621541376,24980873216,5.9,0,0,0.0,64551351197696,215443495111168,199342780,339117562,cubic,2025-07-17 18:21:23,0,io_bound,20000000,500000,30,10,500,4096,87380,6291456
10.1,3.853515625,3.962890625,3.85107421875,0.0,2.0,32.0,28.32,472735358976,444611366912,24991043584,5.9,0,0,0.0,64551351889920,215443495467520,199351897,339125887,cubic,2025-07-17 18:21:26,0,io_bound,20000000,500000,30,10,500,4096,87380,6291456
10.6,3.705078125,3.93017578125,3.8408203125,0.0,2.0,32.0,28.36,472735358976,444573319168,25028653056,6.0,0,0,0.0,64551351971840,215443534174720,199360403,339132985,cubic,2025-07-17 18:21:29,0,io_bound,20000000,500000,30,10,500,4096,87380,6291456
11.1,3.705078125,3.93017578125,3.8408203125,0.0,2.0,32.0,28.28,472735358976,444546969600,25055010816,6.0,0,0,0.0,64551351980032,215443540269568,199564171,339273517,cubic,2025-07-17 18:21:32,0,io_bound,20000000,500000,30,10,500,4096,65536,4194304
11.2,3.72900390625,3.931640625,3.841796875,0.0,2.0,32.0,28.17,472735358976,444537180160,25065234432,6.0,0,0,0.0,64551351980032,215443670731264,199602583,339313441,cubic,2025-07-17 18:21:35,0,io_bound,20000000,500000,30,10,500,4096,65536,4194304
5.6,3.67041015625,3.916015625,3.8369140625,0.0,2.0,32.0,28.25,472735358976,445429411840,24172998656,5.8,0,0,0.0,64551351980032,215443676301824,199629299,339335599,cubic,2025-07-17 18:21:38,0,io_bound,20000000,500000,30,10,500,4096,65536,4194304
